2025-01-23 09:30:12,Taipei,27\u00baC
2025-01-23 09:30:14,Taipei,24\u00baC
2025-01-23 09:30:15,Taipei,32\u00baC
2025-01-23 09:30:16,Taichung,22\u00baC
2025-01-23 09:30:17,Taichung,29\u00baC
2025-01-23 09:30:18,Taipei,26\u00baC
2025-01-23 09:30:19,Taipei,31\u00baC
2025-01-23 09:30:20,Taichung,29\u00baC
2025-01-23 09:30:21,Taichung,20\u00baC
2025-01-23 09:30:22,Taipei,19\u00baC
2025-01-23 09:30:12,Taipei,27\u00baC
2025-01-23 09:30:14,Taipei,24\u00baC
2025-01-23 09:30:15,Taipei,32\u00baC
2025-01-23 09:30:16,Taichung,22\u00baC
2025-01-23 09:30:17,Taichung,29\u00baC
2025-01-23 09:30:18,Taipei,26\u00baC
2025-01-23 09:30:19,Taipei,31\u00baC
2025-01-23 09:30:20,Taichung,29\u00baC
2025-01-23 09:30:21,Taichung,20\u00baC
2025-01-23 09:30:22,Taipei,19\u00baC
2025-01-23 09:30:12,Taipei,27\u00baC
2025-01-23 09:30:14,Taipei,24\u00baC
2025-01-23 09:30:15,Taipei,32\u00baC
2025-01-23 09:30:16,Taichung,22\u00baC
2025-01-23 09:30:17,Taichung,29\u00baC
2025-01-23 09:30:18,Taipei,26\u00baC
2025-01-23 09:30:19,Taipei,31\u00baC
2025-01-23 09:30:20,Taichung,29\u00baC
2025-01-23 09:30:21,Taichung,20\u00baC
2025-01-23 09:30:22,Taipei,19\u00baC
hi, this is arthur
2025-01-23 10:02:43,Taipei,21\u00baC
2025-01-23 10:02:44,Taipei,19\u00baC
2025-01-23 10:02:45,Taichung,30\u00baC
2025-01-23 10:02:46,Taipei,32\u00baC
2025-01-23 10:02:47,Taichung,27\u00baC
2025-01-23 10:02:48,Taichung,25\u00baC
2025-01-23 10:02:49,Taichung,18\u00baC
2025-01-23 10:02:50,Taichung,20\u00baC
2025-01-23 10:02:51,Taichung,25\u00baC
2025-01-23 10:02:52,Taichung,32\u00baC
2025-01-23 10:12:41,Arthur,36ºC
2025-01-23 11:20:36,Moline,26\u00baC
2025-01-23 11:20:37,Chicago,22\u00baC
2025-01-23 11:20:38,Pune,23\u00baC
2025-01-23 11:20:39,Pittsburgh,29\u00baC
2025-01-23 11:20:40,Pune,23\u00baC
2025-01-23 11:20:41,Moline,24\u00baC
2025-01-23 11:20:42,Moline,23\u00baC
2025-01-23 11:20:43,Chicago,29\u00baC
2025-01-23 11:20:44,Moline,20\u00baC
2025-01-23 11:20:45,Chicago,24\u00baC
2025-01-23 11:27:52,Mumbai,28\u00baC
2025-01-23 11:27:53,Pune,28\u00baC
2025-01-23 11:27:54,Chicago,19\u00baC
2025-01-23 11:27:55,Pittsburgh,22\u00baC
2025-01-23 11:27:56,Chicago,20\u00baC
2025-01-23 11:27:57,Pune,26\u00baC
2025-01-23 11:27:58,Pune,31\u00baC
2025-01-23 11:27:59,Mumbai,32\u00baC
2025-01-23 11:28:00,Moline,26\u00baC
2025-01-23 11:28:01,Pune,21\u00baC
2025-01-23 11:29:15,New York,23\u00baC
2025-01-23 11:29:16,Paris,29\u00baC
2025-01-23 11:29:17,Tokyo,26\u00baC
2025-01-23 11:29:18,Sydney,32\u00baC
2025-01-23 11:29:19,London,22\u00baC
2025-01-23 11:29:20,London,23\u00baC
2025-01-23 11:29:21,Paris,18\u00baC
2025-01-23 11:29:22,Sydney,24\u00baC
2025-01-23 11:29:23,Tokyo,32\u00baC
2025-01-23 11:29:24,New York,19\u00baC
2025-01-23 12:59:47,Pittsburgh,24\u00baC
2025-01-23 12:59:48,Pittsburgh,20\u00baC
2025-01-23 12:59:49,Beijing,24\u00baC
2025-01-23 12:59:50,Beijing,26\u00baC
2025-01-23 12:59:51,Seoul,27\u00baC
2025-01-23 12:59:52,Seoul,18\u00baC
2025-01-23 12:59:53,Beijing,18\u00baC
2025-01-23 12:59:54,Seoul,24\u00baC
2025-01-23 12:59:55,Seoul,26\u00baC
2025-01-23 12:59:56,Beijing,27\u00baC
2025-01-23 13:13:34,Pittsburgh,32\u00baC
2025-01-23 13:13:35,Seoul,19\u00baC
2025-01-23 13:13:36,Beijing,31\u00baC
2025-01-23 13:13:37,Beijing,31\u00baC
2025-01-23 13:13:38,Seoul,26\u00baC
2025-01-23 13:13:39,Beijing,24\u00baC
2025-01-23 13:13:40,Beijing,21\u00baC
2025-01-23 13:13:41,Pittsburgh,19\u00baC
2025-01-23 13:13:42,Pittsburgh,27\u00baC
2025-01-23 13:13:43,Pittsburgh,28\u00baC
2025-01-23 13:18:11,Beijing,23\u00baC
2025-01-23 13:18:12,Pittsburgh,32\u00baC
2025-01-23 13:18:13,Chicago,18\u00baC
2025-01-23 13:18:13,Beijing,21\u00baC
2025-01-23 13:18:14,Chicago,22\u00baC
2025-01-23 13:18:14,Beijing,26\u00baC
2025-01-23 13:18:15,Chicago,21\u00baC
2025-01-23 13:18:15,Seoul,29\u00baC
2025-01-23 13:18:16,Minneapolis,31\u00baC
2025-01-23 13:18:16,Seoul,29\u00baC
2025-01-23 13:18:17,Minneapolis,20\u00baC
2025-01-23 13:18:17,Beijing,20\u00baC
2025-01-23 13:18:18,Minneapolis,25\u00baC
2025-01-23 13:18:18,Pittsburgh,25\u00baC
2025-01-23 13:18:19,Chicago,20\u00baC
2025-01-23 13:18:19,Pittsburgh,18\u00baC
2025-01-23 13:18:20,Chicago,30\u00baC
2025-01-23 13:18:20,Seoul,27\u00baC
2025-01-23 13:18:21,Chicago,21\u00baC
2025-01-23 13:18:22,Minneapolis,26\u00baC
2025-01-23 13:22:47,Seoul,30\u00baC
2025-01-23 13:22:48,Seoul,30\u00baC
2025-01-23 13:22:49,Pittsburgh,32\u00baC
2025-01-23 13:22:50,Pittsburgh,22\u00baC
2025-01-23 13:22:51,Seoul,23\u00baC
2025-01-23 13:22:52,Seoul,28\u00baC
2025-01-23 13:22:53,Pittsburgh,21\u00baC
2025-01-23 13:22:54,Beijing,28\u00baC
2025-01-23 13:22:55,Beijing,30\u00baC
2025-01-23 13:22:56,Beijing,24\u00baC
2025-01-23 13:29:08,Seoul,25\u00baC
2025-01-23 13:29:09,Seoul,29\u00baC
2025-01-23 13:29:10,Beijing,20\u00baC
2025-01-23 13:29:11,Pittsburgh,18\u00baC
2025-01-23 13:29:12,Beijing,26\u00baC
2025-01-23 13:29:13,Pittsburgh,19\u00baC
2025-01-23 13:29:14,Seoul,20\u00baC
2025-01-23 13:29:15,Pittsburgh,27\u00baC
2025-01-23 13:29:16,Pittsburgh,29\u00baC
2025-01-23 13:29:17,Seoul,26\u00baC
2025-01-23 13:59:51,Seoul,26\u00baC
2025-01-23 13:59:52,Seoul,22\u00baC
2025-01-23 13:59:53,Seoul,22\u00baC
2025-01-23 13:59:54,Pittsburgh,24\u00baC
2025-01-23 13:59:55,Seoul,31\u00baC
2025-01-23 13:59:56,Seoul,22\u00baC
2025-01-23 13:59:57,Pittsburgh,28\u00baC
2025-01-23 13:59:58,Pittsburgh,29\u00baC
2025-01-23 13:59:59,Pittsburgh,28\u00baC
2025-01-23 14:00:00,Beijing,25\u00baC
2025-01-23 15:46:30,BOS,28\u00baC
2025-01-23 15:46:31,SF,27\u00baC
2025-01-23 15:46:32,NYC,28\u00baC
2025-01-23 15:46:33,BOS,19\u00baC
2025-01-23 15:46:34,LA,28\u00baC
2025-01-23 15:46:35,BOS,18\u00baC
2025-01-23 15:46:36,CHI,20\u00baC
2025-01-23 15:46:37,ATL,28\u00baC
2025-01-23 15:46:38,ATL,21\u00baC
2025-01-23 15:46:39,LA,32\u00baC
2025-01-23 15:49:21,Seoul,20\u00baC
2025-01-23 15:49:21,SEA,20\u00baC
2025-01-23 15:49:22,Seoul,25\u00baC
2025-01-23 15:49:22,DC,18\u00baC
2025-01-23 15:49:23,Pittsburgh,32\u00baC
2025-01-23 15:49:23,CHI,18\u00baC
2025-01-23 15:49:24,Pittsburgh,22\u00baC
2025-01-23 15:49:24,BOS,29\u00baC
2025-01-23 15:49:25,Beijing,29\u00baC
2025-01-23 15:49:25,NYC,21\u00baC
2025-01-23 15:49:26,Beijing,25\u00baC
2025-01-23 15:49:26,ATL,27\u00baC
2025-01-23 15:49:27,Seoul,21\u00baC
2025-01-23 15:49:27,BOS,18\u00baC
2025-01-23 15:49:28,Pittsburgh,29\u00baC
2025-01-23 15:49:28,SF,27\u00baC
2025-01-23 15:49:29,Pittsburgh,21\u00baC
2025-01-23 15:49:29,NYC,32\u00baC
2025-01-23 15:49:30,Beijing,31\u00baC
2025-01-23 15:49:30,ATL,28\u00baC
2025-01-23 15:49:31,Houston,26\u00baC
2025-01-23 15:49:32,Chicago,19\u00baC
2025-01-23 15:49:33,San Antonio,23\u00baC
2025-01-23 15:49:34,New York,25\u00baC
2025-01-23 15:49:35,San Diego,22\u00baC
2025-01-23 15:49:36,Philadelphia,19\u00baC
2025-01-23 15:49:37,Chicago,29\u00baC
2025-01-23 15:49:38,Phoenix,32\u00baC
2025-01-23 15:49:39,New York,24\u00baC
2025-01-23 15:49:40,Chicago,22\u00baC
2025-01-23 15:50:31,San Diego,28\u00baC
2025-01-23 15:50:32,New York,32\u00baC
2025-01-23 15:50:33,San Antonio,22\u00baC
2025-01-23 15:50:34,San Antonio,18\u00baC
2025-01-23 15:50:35,San Diego,19\u00baC
2025-01-23 15:50:36,San Antonio,26\u00baC
2025-01-23 15:50:37,Houston,24\u00baC
2025-01-23 15:50:38,Philadelphia,29\u00baC
2025-01-23 15:50:39,Houston,18\u00baC
2025-01-23 15:50:40,San Diego,23\u00baC
2025-01-23 15:51:07,Hello,29\u00baC
2025-01-23 15:51:08,Hello,19\u00baC
2025-01-23 15:51:09,Hello,23\u00baC
2025-01-23 15:51:10,Hello,29\u00baC
2025-01-23 15:51:11,Hello,25\u00baC
2025-01-23 15:51:12,Hello,23\u00baC
2025-01-23 15:51:13,Hello,30\u00baC
2025-01-23 15:51:14,Hello,23\u00baC
2025-01-23 15:51:15,Hello,29\u00baC
2025-01-23 15:51:16,Hello,25\u00baC
2025-01-23 15:51:45,Hello,31\u00baC
2025-01-23 15:51:46,Hello,28\u00baC
2025-01-23 15:51:47,Hello,23\u00baC
2025-01-23 15:51:48,Hello,26\u00baC
2025-01-23 15:51:49,Hello,26\u00baC
2025-01-23 15:51:50,Hello,18\u00baC
2025-01-23 15:51:51,Hello,18\u00baC
2025-01-23 15:51:52,Hello,20\u00baC
2025-01-23 15:51:53,Hello,21\u00baC
2025-01-23 15:51:54,Hello,24\u00baC
2025-01-23 15:53:33,Hello,21\u00baC
2025-01-23 15:53:33,Hello,23\u00baC
2025-01-23 15:53:33,Hello,32\u00baC
2025-01-23 15:53:33,Hello,30\u00baC
2025-01-23 15:53:33,Hello,21\u00baC
2025-01-23 15:53:33,Hello,19\u00baC
2025-01-23 15:53:33,Hello,21\u00baC
2025-01-23 15:53:33,Hello,31\u00baC
2025-01-23 15:53:33,Hello,28\u00baC
2025-01-23 15:53:33,Hello,25\u00baC
2025-01-23 15:53:33,Hello,32\u00baC
2025-01-23 15:53:33,Hello,26\u00baC
2025-01-23 15:53:33,Hello,25\u00baC
2025-01-23 15:53:33,Hello,23\u00baC
2025-01-23 15:53:33,Hello,28\u00baC
2025-01-23 15:54:46,Hello,23\u00baC
2025-01-23 15:54:46,Hello,22\u00baC
2025-01-23 15:54:46,Hello,29\u00baC
2025-01-23 15:54:46,Hello,20\u00baC
2025-01-23 15:54:46,Hello,27\u00baC
2025-01-23 15:54:46,Hello,25\u00baC
2025-01-23 15:54:46,Hello,29\u00baC
2025-01-23 15:54:46,Hello,24\u00baC
2025-01-23 15:54:46,Hello,26\u00baC
2025-01-23 15:54:46,Hello,23\u00baC
2025-01-23 15:54:46,Hello,27\u00baC
2025-01-23 15:54:46,Hello,29\u00baC
2025-01-23 15:54:46,Hello,31\u00baC
2025-01-23 15:54:46,Hello,26\u00baC
2025-01-23 15:54:46,Hello,25\u00baC
2025-01-23 15:55:13,Hello,22\u00baC
2025-01-23 15:55:13,Hello,21\u00baC
2025-01-23 15:55:13,Hello,26\u00baC
2025-01-23 15:55:13,Hello,27\u00baC
2025-01-23 15:55:13,Hello,19\u00baC
2025-01-23 15:55:13,Hello,28\u00baC
2025-01-23 15:55:13,Hello,32\u00baC
2025-01-23 15:55:13,Hello,28\u00baC
2025-01-23 15:55:13,Hello,22\u00baC
2025-01-23 15:55:13,Hello,22\u00baC
2025-01-23 15:55:13,Hello,24\u00baC
2025-01-23 15:55:13,Hello,18\u00baC
2025-01-23 15:55:13,Hello,19\u00baC
2025-01-23 15:55:13,Hello,19\u00baC
2025-01-23 15:55:13,Hello,18\u00baC
2025-01-23 15:55:15,Hello,27\u00baC
2025-01-23 15:55:15,Hello,24\u00baC
2025-01-23 15:55:15,Hello,21\u00baC
2025-01-23 15:55:15,Hello,29\u00baC
2025-01-23 15:55:15,Hello,29\u00baC
2025-01-23 15:55:15,Hello,31\u00baC
2025-01-23 15:55:15,Hello,20\u00baC
2025-01-23 15:55:15,Hello,18\u00baC
2025-01-23 15:55:15,Hello,20\u00baC
2025-01-23 15:55:15,Hello,24\u00baC
2025-01-23 15:55:15,Hello,18\u00baC
2025-01-23 15:55:15,Hello,19\u00baC
2025-01-23 15:55:15,Hello,27\u00baC
2025-01-23 15:55:15,Hello,28\u00baC
2025-01-23 15:55:15,Hello,24\u00baC
2025-01-23 15:55:51,Hello,20\u00baC
2025-01-23 15:55:52,Hello,20\u00baC
2025-01-23 15:55:52,Hello,32\u00baC
2025-01-23 15:55:52,Hello,23\u00baC
2025-01-23 15:55:52,Hello,27\u00baC
2025-01-23 15:55:52,Hello,22\u00baC
2025-01-23 15:55:52,Hello,18\u00baC
2025-01-23 15:55:52,Hello,21\u00baC
2025-01-23 15:55:52,Hello,22\u00baC
2025-01-23 15:55:52,Hello,27\u00baC
2025-01-23 15:55:52,Hello,22\u00baC
2025-01-23 15:55:52,Hello,24\u00baC
2025-01-23 15:55:52,Hello,32\u00baC
2025-01-23 15:55:52,Hello,26\u00baC
2025-01-23 15:55:52,Hello,27\u00baC
2025-01-23 15:55:54,Hello,32\u00baC
2025-01-23 15:55:54,Hello,26\u00baC
2025-01-23 15:55:54,Hello,25\u00baC
2025-01-23 15:55:54,Hello,29\u00baC
2025-01-23 15:55:54,Hello,31\u00baC
2025-01-23 15:55:54,Hello,31\u00baC
2025-01-23 15:55:54,Hello,20\u00baC
2025-01-23 15:55:54,Hello,21\u00baC
2025-01-23 15:55:54,Hello,32\u00baC
2025-01-23 15:55:54,Hello,23\u00baC
2025-01-23 15:55:54,Hello,18\u00baC
2025-01-23 15:55:54,Hello,20\u00baC
2025-01-23 15:55:54,Hello,26\u00baC
2025-01-23 15:55:54,Hello,30\u00baC
2025-01-23 15:55:54,Hello,24\u00baC
2025-01-23 15:56:44,Hello,24\u00baC
2025-01-23 15:56:44,Hello,24\u00baC
2025-01-23 15:56:44,Hello,29\u00baC
2025-01-23 15:56:44,Hello,24\u00baC
2025-01-23 15:56:44,Hello,26\u00baC
2025-01-23 15:56:44,Hello,20\u00baC
2025-01-23 15:56:44,Hello,22\u00baC
2025-01-23 15:56:44,Hello,24\u00baC
2025-01-23 15:56:44,Hello,25\u00baC
2025-01-23 15:56:44,Hello,31\u00baC
2025-01-23 15:56:44,Hello,25\u00baC
2025-01-23 15:56:44,Hello,29\u00baC
2025-01-23 15:56:44,Hello,32\u00baC
2025-01-23 15:56:44,Hello,30\u00baC
2025-01-23 15:56:44,Hello,29\u00baC
2025-01-23 15:56:56,Hello,27\u00baC
2025-01-23 15:56:56,Hello,27\u00baC
2025-01-23 15:56:56,Hello,22\u00baC
2025-01-23 15:56:56,Hello,31\u00baC
2025-01-23 15:56:56,Hello,20\u00baC
2025-01-23 15:56:56,Hello,23\u00baC
2025-01-23 15:56:56,Hello,23\u00baC
2025-01-23 15:56:56,Hello,19\u00baC
2025-01-23 15:56:56,Hello,23\u00baC
2025-01-23 15:56:56,Hello,31\u00baC
2025-01-23 15:56:56,Hello,23\u00baC
2025-01-23 15:56:56,Hello,20\u00baC
2025-01-23 15:56:56,Hello,30\u00baC
2025-01-23 15:56:56,Hello,25\u00baC
2025-01-23 15:56:56,Hello,25\u00baC
2025-01-23 15:59:29,San Antonio,22\u00baC
2025-01-23 15:59:29,Los Angeles,31\u00baC
2025-01-23 15:59:29,Philadelphia,32\u00baC
2025-01-23 15:59:29,San Diego,27\u00baC
2025-01-23 15:59:29,San Antonio,20\u00baC
2025-01-23 15:59:29,Houston,19\u00baC
2025-01-23 15:59:29,Philadelphia,26\u00baC
2025-01-23 15:59:29,Los Angeles,29\u00baC
2025-01-23 15:59:29,Chicago,19\u00baC
2025-01-23 15:59:29,San Antonio,21\u00baC
2025-01-23 18:32:14,Shanghai,20\u00baC
2025-01-23 18:32:15,Seoul,31\u00baC
2025-01-23 18:32:16,Tokyo,20\u00baC
2025-01-23 18:32:17,Tokyo,26\u00baC
2025-01-23 18:32:18,Shanghai,28\u00baC
